Record_number,Study_midyear,YearsOfData,Latitude,Longitude,Site2,Study_number,Elevation,Biome,Ecosystem_state,Ecosystem_type,Leaf_habit,MAT,MAP,Meas_method,Partition_method,Stage,Rs_annual,Site.match,Manipulation,Mean.Temp.,Mean.Precip.,Latitude2,SOC_stock,Ecosystem_type2,Outlier,soil_temperature,nearest_distance_km,soil_temp_years_used,delta.Mean.Temp.,delta.Mean.Precip.,delta.Mean.soil_temperature
8237,2007.5,2,2.85,112.22,2.85 112.22,8680,,Tropical,Managed,Evergreen Forest,Evergreen,8.405,,IRGA,"",Aggrading,1640,2.85_112.22,None,8.405,,2.85,,Evergreen Forest,0,26.0412358601888,5.97753293591955,2008,3.32873834676107,,13.9177923610668
8238,2007.5,2,2.85,112.22,2.85 112.22,8680,,Tropical,Managed,Evergreen Forest,Evergreen,8.405,,IRGA,"",Aggrading,1850,2.85_112.22,None,8.405,,2.85,,Evergreen Forest,0,26.0412358601888,5.97753293591955,2008,3.32873834676107,,13.9177923610668
8259,2011.5,1,37.53,105.03,37.53 105.03,8728,1330,Temperate,Managed,Desert,Deciduous,9.6,186.5,Gas Chromatography,"",Aggrading,90.0653,37.53_105.03,None,3.52811188811189,216.339743589744,37.53,8.4,Desert,0,12.3640864054362,4.70933116274887,2012,-1.54814976512704,-671.013138924827,0.240642906314164
8260,2011.5,1,37.53,105.03,37.53 105.03,8728,1330,Temperate,Managed,Desert,Deciduous,9.6,186.5,Gas Chromatography,"",Aggrading,251.0839,37.53_105.03,None,3.52811188811189,216.339743589744,37.53,8.4,Desert,0,12.3640864054362,4.70933116274887,2012,-1.54814976512704,-671.013138924827,0.240642906314164
8261,2011.5,1,37.53,105.03,37.53 105.03,8728,1330,Temperate,Managed,Desert,Deciduous,9.6,186.5,Gas Chromatography,"",Aggrading,266.6124,37.53_105.03,None,3.52811188811189,216.339743589744,37.53,8.4,Desert,0,12.3640864054362,4.70933116274887,2012,-1.54814976512704,-671.013138924827,0.240642906314164
8262,2011.5,1,37.53,105.03,37.53 105.03,8728,1330,Temperate,Managed,Desert,Deciduous,9.6,186.5,Gas Chromatography,"",Aggrading,179.175,37.53_105.03,None,3.52811188811189,216.339743589744,37.53,8.4,Desert,0,12.3640864054362,4.70933116274887,2012,-1.54814976512704,-671.013138924827,0.240642906314164
8263,2011.5,1,37.53,105.03,37.53 105.03,8728,1330,Temperate,Managed,Desert,Deciduous,9.6,186.5,Gas Chromatography,"",Aggrading,83.1372,37.53_105.03,None,3.52811188811189,216.339743589744,37.53,8.4,Desert,0,12.3640864054362,4.70933116274887,2012,-1.54814976512704,-671.013138924827,0.240642906314164
8285,2011,1,39,-76.5,39 -76.5,8824,,Temperate,Unmanaged,Deciduous Forest,Deciduous,12.6,1549.4,Gas Chromatography,"",Mature,2153,39_-76.5,None,4.70818181818182,,39,,Deciduous Forest,0,,,,-0.368079835057105,,
8286,2011,1,39,-76.5,39 -76.5,8824,,Temperate,Unmanaged,Grassland,Deciduous,12.6,1549.4,Gas Chromatography,"",Mature,4230,39_-76.5,None,4.70818181818182,,39,376,Grassland,0,,,,-0.368079835057105,,
8289,2008.5,1,61.866,24.283,61.866 24.283,8851,,Temperate,Natural,Evergreen Forest,Evergreen,3.5,711,IRGA,"",Mature,1920.24,61.866_24.283,None,1.74695652173913,591.125,61.866,327.1,Evergreen Forest,0,5.70301971435549,4.21946027368958,2008,-3.3293051314998,-296.227882514571,-6.42042378476655
8292,2009.5,1,61.866,24.283,61.866 24.283,8851,,Temperate,Natural,Evergreen Forest,Evergreen,3.5,711,IRGA,"",Mature,2264.22,61.866_24.283,None,1.74695652173913,591.125,61.866,327.1,Evergreen Forest,0,5.71879475911459,4.21946027368958,2010,-3.3293051314998,-296.227882514571,-6.40464874000745
8295,2010.5,1,61.866,24.283,61.866 24.283,8851,,Temperate,Natural,Evergreen Forest,Evergreen,3.5,711,IRGA,"",Mature,1557.36,61.866_24.283,None,1.74695652173913,591.125,61.866,327.1,Evergreen Forest,0,5.71879475911459,4.21946027368958,2010,-3.3293051314998,-296.227882514571,-6.40464874000745
8298,2011.5,1,61.866,24.283,61.866 24.283,8851,,Temperate,Natural,Evergreen Forest,Evergreen,3.5,711,IRGA,"",Mature,1440.18,61.866_24.283,None,1.74695652173913,591.125,61.866,327.1,Evergreen Forest,0,5.48859812418624,4.21946027368958,2012,-3.3293051314998,-296.227882514571,-6.6348453749358
8376,2010.5,1,23.77,86.4,23.77 86.4,8852,222,Tropical,Managed,Grassland,Deciduous,7.59636363636364,1598,IRGA,"",Aggrading,4389.79,23.77_86.4,None,7.59636363636364,,23.77,376,Grassland,0,27.8088012695313,3.33000000010069,2010,2.52010198312472,,15.6853577704093
8377,2010.5,1,23.77,86.4,23.77 86.4,8852,222,Tropical,Managed,Grassland,Deciduous,7.59636363636364,1598,IRGA,"",Aggrading,3383.1642,23.77_86.4,None,7.59636363636364,,23.77,376,Grassland,0,27.8088012695313,3.33000000010069,2010,2.52010198312472,,15.6853577704093
8378,2010.5,1,23.77,86.4,23.77 86.4,8852,222,Tropical,Managed,Deciduous Forest,Deciduous,7.59636363636364,1598,IRGA,"",Aggrading,2172.1882,23.77_86.4,None,7.59636363636364,,23.77,,Deciduous Forest,0,27.8088012695313,3.33000000010069,2010,2.52010198312472,,15.6853577704093
8401,2011,1,35.14,-90.73,35.14 -90.73,8957,,Temperate,Managed,Grassland,Deciduous,15.4769565217391,1270,IRGA,"",Aggrading,952,35.14_-90.73,None,15.4769565217391,,35.14,27.8,Grassland,0,,,,10.4006948685002,,
8402,2012,1,35.14,-90.73,35.14 -90.73,8957,,Temperate,Managed,Grassland,Deciduous,15.4769565217391,1270,IRGA,"",Aggrading,919,35.14_-90.73,None,15.4769565217391,,35.14,27.8,Grassland,0,,,,10.4006948685002,,
8405,2013,1,26.73,115.05,26.73 115.05,8974,,Subtropical,Managed,Evergreen Forest,Evergreen,17.9,1505,Gas Chromatography,"",Aggrading,466,26.73_115.05,None,5.84880952380952,1185.83333333333,26.73,31,Evergreen Forest,0,20.0536997477214,6.47235660300884,2013,0.772547870570596,298.480450818759,7.93025624859936
8442,2009,1,31.616,103.9,31.616 103.9,11255,,Temperate,Managed,Evergreen Forest,Evergreen,8.9,900,IRGA,"",Mature,697.15,31.616_103.9,None,5.56764705882353,,31.616,116.3,Evergreen Forest,0,7.47674713134768,1.77599999988702,2009,0.491385405584605,,-4.64669636777436
8446,2010,1,31.616,103.9,31.616 103.9,11255,,Temperate,Managed,Evergreen Forest,Evergreen,8.9,900,IRGA,"",Mature,646.05,31.616_103.9,None,5.56764705882353,,31.616,116.3,Evergreen Forest,0,7.20056559244796,1.77599999988702,2010,0.491385405584605,,-4.92287790667408
8450,2011,1,31.616,103.9,31.616 103.9,11255,,Temperate,Managed,Evergreen Forest,Evergreen,8.9,900,IRGA,"",Mature,521.95,31.616_103.9,None,5.56764705882353,,31.616,116.3,Evergreen Forest,0,7.07020721435549,1.77599999988702,2011,0.491385405584605,,-5.05323628476655
8455,2011.5,1,36.95,100.85,36.95 100.85,11256,3140,Temperate,Managed,Grassland,Deciduous,1.34,408.45,IRGA,Exclusion,Mature,1379.7,36.95_100.85,None,0.954285714285714,312.75,36.95,47.6,Grassland,0,3.26236114501955,7.84888527097114,2012,-4.12197593895321,-574.602882514571,-8.86108235410249
8457,2012.5,1,36.95,100.85,36.95 100.85,11256,3140,Temperate,Managed,Grassland,Deciduous,1.34,408.45,IRGA,Exclusion,Mature,1712.34,36.95_100.85,None,0.954285714285714,312.75,36.95,47.6,Grassland,1,3.26236114501955,7.84888527097114,2012,-4.12197593895321,-574.602882514571,-8.86108235410249
8459,2013.5,1,36.95,100.85,36.95 100.85,11256,3140,Temperate,Managed,Grassland,Deciduous,1.34,408.45,IRGA,Exclusion,Mature,1561.14,36.95_100.85,None,0.954285714285714,312.75,36.95,47.6,Grassland,1,3.49155324300131,7.84888527097114,2014,-4.12197593895321,-574.602882514571,-8.63189025612073
8477,2011.5,1,37.55,105.03,37.55 105.03,11296,1339,Mediterranean,Natural,Desert,Deciduous,9.6,186.6,IRGA,"","",50,37.55_105.03,None,3.63545454545455,186.833333333333,37.55,7.9,Desert,0,12.3640864054362,6.47235660326983,2012,-1.44080710778437,-700.519549181238,0.240642906314164
8478,2011.5,1,37.55,105.03,37.55 105.03,11296,1339,Mediterranean,Natural,Desert,Deciduous,9.6,186.6,IRGA,"","",82,37.55_105.03,None,3.63545454545455,186.833333333333,37.55,7.9,Desert,0,12.3640864054362,6.47235660326983,2012,-1.44080710778437,-700.519549181238,0.240642906314164
8479,2011.5,1,37.55,105.03,37.55 105.03,11296,1339,Mediterranean,Natural,Desert,Deciduous,9.6,186.6,IRGA,"","",115,37.55_105.03,None,3.63545454545455,186.833333333333,37.55,7.9,Desert,0,12.3640864054362,6.47235660326983,2012,-1.44080710778437,-700.519549181238,0.240642906314164
8480,2011.5,1,37.55,105.03,37.55 105.03,11296,1339,Mediterranean,Natural,Desert,Deciduous,9.6,186.6,IRGA,"","",62.5,37.55_105.03,None,3.63545454545455,186.833333333333,37.55,7.9,Desert,0,12.3640864054362,6.47235660326983,2012,-1.44080710778437,-700.519549181238,0.240642906314164
8481,2012.5,1,37.55,105.03,37.55 105.03,11296,1339,Mediterranean,Natural,Desert,Deciduous,9.6,186.6,IRGA,"","",63,37.55_105.03,None,3.63545454545455,186.833333333333,37.55,7.9,Desert,0,12.3640864054362,6.47235660326983,2012,-1.44080710778437,-700.519549181238,0.240642906314164
8482,2012.5,1,37.55,105.03,37.55 105.03,11296,1339,Mediterranean,Natural,Desert,Deciduous,9.6,186.6,IRGA,"","",99,37.55_105.03,None,3.63545454545455,186.833333333333,37.55,7.9,Desert,0,12.3640864054362,6.47235660326983,2012,-1.44080710778437,-700.519549181238,0.240642906314164
8483,2012.5,1,37.55,105.03,37.55 105.03,11296,1339,Mediterranean,Natural,Desert,Deciduous,9.6,186.6,IRGA,"","",141,37.55_105.03,None,3.63545454545455,186.833333333333,37.55,7.9,Desert,0,12.3640864054362,6.47235660326983,2012,-1.44080710778437,-700.519549181238,0.240642906314164
8484,2012.5,1,37.55,105.03,37.55 105.03,11296,1339,Mediterranean,Natural,Desert,Deciduous,9.6,186.6,IRGA,"","",75,37.55_105.03,None,3.63545454545455,186.833333333333,37.55,7.9,Desert,0,12.3640864054362,6.47235660326983,2012,-1.44080710778437,-700.519549181238,0.240642906314164
8527,2013,1,36.675,-109.416,36.675 -109.416,11311,1310,Boreal,Managed,Grassland,Evergreen,13,269,IRGA,"",Mature,551.15,36.675_-109.416,None,11.765,,36.675,9.6,Grassland,0,,,,6.68873834676108,,
8528,2013,1,36.675,-109.416,36.675 -109.416,11311,1310,Boreal,Managed,Grassland,Evergreen,13,269,IRGA,"",Mature,401.5,36.675_-109.416,None,11.765,,36.675,9.6,Grassland,0,,,,6.68873834676108,,
8535,2010.5,1,21.83,100.83,21.83 100.83,11316,1610,Tropical,"",Deciduous Forest,Deciduous,7.86916666666667,,IRGA,"",Mature,1462.8,21.83_100.83,None,7.86916666666667,,21.83,41.8,Deciduous Forest,0,22.752811686198,4.7093311627472,2010,2.79290501342775,,10.629368187076
8557,2012,1,42.67,141.6,42.67 141.6,11278,80,Temperate,Natural,Deciduous Forest,Deciduous,6.3,1051,IRGA,Exclusion,Mature,685,42.67_141.6,None,2.80363636363636,1021.66666666667,42.67,68.1,Deciduous Forest,0,9.16372833251955,3.33000000013026,2012,-2.27262528960256,134.313784152099,-2.95971516660249
8559,2013,1,42.67,141.6,42.67 141.6,11278,80,Temperate,Natural,Deciduous Forest,Deciduous,6.3,1051,IRGA,Exclusion,Mature,595,42.67_141.6,None,2.80363636363636,1021.66666666667,42.67,68.1,Deciduous Forest,0,9.0654184977214,3.33000000013026,2013,-2.27262528960256,134.313784152099,-3.05802500140064
8561,2014,1,42.67,141.6,42.67 141.6,11278,80,Temperate,Natural,Deciduous Forest,Deciduous,6.3,1051,IRGA,Exclusion,Mature,620,42.67_141.6,None,2.80363636363636,1021.66666666667,42.67,68.1,Deciduous Forest,0,8.52736053466799,3.33000000013026,2014,-2.27262528960256,134.313784152099,-3.59608296445405
8563,2011.5,1,41.644,110.332,41.644 110.332,11318,1409,Temperate,Natural,Desert,Deciduous,4.6,255.2,IRGA,"",Aggrading,401.5,41.644_110.332,None,1.64636363636364,262.818181818182,41.644,11.4,Desert,0,6.07339630126955,6.03905290590395,2012,-3.42989801687529,-624.534700696389,-6.05004719785249
8578,2013,1,23.17,112.5,23.17 112.5,11338,275,Subtropical,Unmanaged,Evergreen Forest,Evergreen,21,1927,IRGA,"",Mature,1204.5,23.17_112.5,None,7.33166666666667,,23.17,44.7,Evergreen Forest,0,21.2981658935547,3.3300000000995,2013,2.25540501342775,,9.17472239443266
8579,2013,1,23.17,112.5,23.17 112.5,11338,275,Subtropical,Unmanaged,Evergreen Forest,Evergreen,21,1927,IRGA,"",Mature,1208.15,23.17_112.5,None,7.33166666666667,,23.17,44.7,Evergreen Forest,0,21.2981658935547,3.3300000000995,2013,2.25540501342775,,9.17472239443266
8580,2013,1,23.17,112.5,23.17 112.5,11338,275,Subtropical,Unmanaged,Evergreen Forest,Evergreen,21,1927,IRGA,"",Mature,1022,23.17_112.5,None,7.33166666666667,,23.17,44.7,Evergreen Forest,0,21.2981658935547,3.3300000000995,2013,2.25540501342775,,9.17472239443266
8581,2013,1,23.17,112.5,23.17 112.5,11338,275,Subtropical,Unmanaged,Evergreen Forest,Evergreen,21,1927,IRGA,"",Mature,821.25,23.17_112.5,None,7.33166666666667,,23.17,44.7,Evergreen Forest,0,21.2981658935547,3.3300000000995,2013,2.25540501342775,,9.17472239443266
8582,2013,1,32.57,-84.55,32.57 -84.55,11348,,Temperate,Unmanaged,Evergreen Forest,Evergreen,24.6,1180,IRGA,Exclusion,Aggrading,1232.31,32.57_-84.55,None,7.37363636363636,1814.71428571429,32.57,48,Evergreen Forest,0,,,,2.29737471039744,927.361403199719,
8583,2012,1,67.1,-50.27,67.1 -50.27,11350,,Arctic,Unmanaged,Tundra,Deciduous,0.025,274.583333333333,IRGA,Exclusion,Aggrading,305,67.1_-50.27,None,0.025,274.583333333333,67.1,116.8,Tundra,0,,,,-5.05126165323893,-612.769549181238,
8584,2012,1,67.1,-50.27,67.1 -50.27,11350,,Arctic,Unmanaged,Tundra,Deciduous,0.025,274.583333333333,IRGA,Exclusion,Aggrading,295,67.1_-50.27,None,0.025,274.583333333333,67.1,116.8,Tundra,0,,,,-5.05126165323893,-612.769549181238,
8585,2012,1,67.1,-50.27,67.1 -50.27,11350,,Arctic,Unmanaged,Tundra,Deciduous,0.025,274.583333333333,IRGA,Exclusion,Aggrading,465,67.1_-50.27,None,0.025,274.583333333333,67.1,116.8,Tundra,0,,,,-5.05126165323893,-612.769549181238,
8586,2012,1,67.1,-50.27,67.1 -50.27,11350,,Arctic,Unmanaged,Tundra,Deciduous,0.025,274.583333333333,IRGA,Exclusion,Aggrading,575,67.1_-50.27,None,0.025,274.583333333333,67.1,116.8,Tundra,0,,,,-5.05126165323893,-612.769549181238,
8587,2011.5,1,22.17,106.83,22.17 106.83,11353,500,Subtropical,Natural,Evergreen Forest,Evergreen,21,1400,IRGA,"",Mature,901.55,22.17_106.83,None,11.09,,22.17,35.2,Evergreen Forest,0,21.3657140096029,4.70933116291228,2012,6.01373834676108,,9.24227051048086
8590,2012.5,1,23.17,112.52,23.17 112.52,11354,,Subtropical,Natural,Mixed Forest,Mixed,21,1927,IRGA,"",Mature,1122.66,23.17_112.52,None,7.11958333333333,,23.17,53.7,Mixed Forest,0,21.2773351033529,4.00216191597795,2012,2.04332168009441,,9.15389160423086
8594,2013.5,1,23.17,112.52,23.17 112.52,11354,,Subtropical,Natural,Mixed Forest,Mixed,21,1927,IRGA,"",Mature,1028.16,23.17_112.52,None,7.11958333333333,,23.17,53.7,Mixed Forest,0,21.5270350138347,4.00216191597795,2014,2.04332168009441,,9.40359151471266
8603,2012,1,36.95,100.85,36.95 100.85,11356,3140,Alpine,Managed,Grassland,Deciduous,0.8,398,IRGA,"",Aggrading,432.47,36.95_100.85,None,0.954285714285714,312.75,36.95,47.6,Grassland,0,3.26236114501955,7.84888527097114,2012,-4.12197593895321,-574.602882514571,-8.86108235410249
8605,2011,1,29.7,113.88,29.7 113.88,11365,160,Temperate,Unmanaged,Evergreen Forest,Evergreen,16.9,1429.5,IRGA,Exclusion,Mature,3260,29.7_113.88,None,11.09,,29.7,,Evergreen Forest,0,17.3283452351888,2.21999999975664,2011,6.01373834676108,,5.20490173606676
8606,2011,1,29.7,113.88,29.7 113.88,11365,158,Temperate,Unmanaged,Evergreen Forest,Evergreen,16.9,1429.5,IRGA,Exclusion,Mature,3860,29.7_113.88,None,11.09,,29.7,,Evergreen Forest,0,17.3283452351888,2.21999999975664,2011,6.01373834676108,,5.20490173606676
8607,2009,1,35.22,107.67,35.22 107.67,11366,1095,Temperate,Managed,Deciduous Forest,Deciduous,9.4,580,IRGA,"",Aggrading,868,35.22_107.67,None,2.96833333333333,,35.22,28.8,Deciduous Forest,0,12.669455464681,4.00216191552864,2009,-2.10792831990559,,0.546011965558964
8608,2010,1,35.22,107.67,35.22 107.67,11366,1095,Temperate,Managed,Deciduous Forest,Deciduous,9.4,580,IRGA,"",Aggrading,950,35.22_107.67,None,2.96833333333333,,35.22,28.8,Deciduous Forest,0,11.739628092448,4.00216191552864,2010,-2.10792831990559,,-0.383815406674037
8609,2011,1,35.22,107.67,35.22 107.67,11366,1095,Temperate,Managed,Deciduous Forest,Deciduous,9.4,580,IRGA,"",Aggrading,635,35.22_107.67,None,2.96833333333333,,35.22,28.8,Deciduous Forest,0,11.6655848185222,4.00216191552864,2011,-2.10792831990559,,-0.457858680599836
8610,2012,1,35.22,107.67,35.22 107.67,11366,1095,Temperate,Managed,Deciduous Forest,Deciduous,9.4,580,IRGA,"",Aggrading,745,35.22_107.67,None,2.96833333333333,,35.22,28.8,Deciduous Forest,0,11.4153559366862,4.00216191552864,2012,-2.10792831990559,,-0.708087562435836
8611,2013,1,35.22,107.67,35.22 107.67,11366,1095,Temperate,Managed,Deciduous Forest,Deciduous,9.4,580,IRGA,"",Aggrading,965,35.22_107.67,None,2.96833333333333,,35.22,28.8,Deciduous Forest,0,12.8642466227214,4.00216191552864,2013,-2.10792831990559,,0.740803123599363
8624,2012,3,44,116.5,44 116.5,11371,,Temperate,Managed,Grassland,Deciduous,0.4,278.7,IRGA,"",Aggrading,820.26,44_116.5,None,1.1675,426.416666666667,44,21.9,Grassland,0,4.29442494710287,2.92058546356302e-10,2012,-3.90876165323893,-460.936215847904,-7.82901855201917
8631,2013,1,48.1,129.11,48.1 129.11,11374,,Temperate,Unmanaged,Mixed Forest,Mixed,-0.5,715,IRGA,"",Mature,1098.08,48.1_129.11,None,0.849166666666667,620.25,48.1,121.1,Mixed Forest,0,5.6469614664714,1.11000000033971,2013,-4.22709498657226,-267.102882514571,-6.47648203265064
8637,2013.5,1,14.5,101.92,14.5 101.92,11392,,Tropical,Managed,Evergreen Forest,Evergreen,25.5,1407,IRGA,"",Aggrading,715.4,14.5_101.92,None,11.09,,14.5,,Evergreen Forest,0,25.625016784668,2.22000000016834,2014,6.01373834676108,,13.501573285546
8638,2013.5,1,14.5,101.92,14.5 101.92,11392,,Tropical,Managed,Evergreen Forest,Evergreen,25.5,1407,IRGA,"",Aggrading,846.8,14.5_101.92,None,11.09,,14.5,,Evergreen Forest,0,25.625016784668,2.22000000016834,2014,6.01373834676108,,13.501573285546
8639,2013.5,1,14.5,101.92,14.5 101.92,11392,,Tropical,Managed,Evergreen Forest,Evergreen,25.5,1407,IRGA,"",Aggrading,795.7,14.5_101.92,None,11.09,,14.5,,Evergreen Forest,0,25.625016784668,2.22000000016834,2014,6.01373834676108,,13.501573285546
8640,2013.5,1,14.5,101.92,14.5 101.92,11392,,Tropical,Managed,Evergreen Forest,Evergreen,25.5,1407,IRGA,"",Aggrading,821.25,14.5_101.92,None,11.09,,14.5,,Evergreen Forest,0,25.625016784668,2.22000000016834,2014,6.01373834676108,,13.501573285546
8641,2013.5,1,14.5,101.92,14.5 101.92,11392,,Tropical,Managed,Evergreen Forest,Evergreen,25.5,1407,IRGA,"",Aggrading,677.44,14.5_101.92,None,11.09,,14.5,,Evergreen Forest,0,25.625016784668,2.22000000016834,2014,6.01373834676108,,13.501573285546
8648,2013,4,7.95,111.38,-7.95 111.38,11401,,Tropical,Managed,Mixed Forest,Mixed,27,2243,Gas Chromatography,"",Aggrading,456,-7.95_111.38,None,11.09,,-7.95,,Mixed Forest,0,,,,6.01373834676108,,
8652,2012,1,64.49831614,26.38056114,64.49831614 26.38056114,11402,,Boreal,Unmanaged,Mixed Forest,Mixed,0.794166666666667,596.583333333333,IRGA,Exclusion,Aggrading,378.66,64.49831614_26.38056114,None,0.794166666666667,596.583333333333,64.49831614,274.5,Mixed Forest,0,4.41682078043624,2.16579365314306,2012,-4.28209498657226,-290.769549181238,-7.7066227186858
8653,2012,1,64.49831614,26.38056114,64.49831614 26.38056114,11402,,Boreal,Natural,"",Deciduous,0.794166666666667,596.583333333333,IRGA,Exclusion,Mature,243.3,64.49831614_26.38056114,None,0.794166666666667,596.583333333333,64.49831614,274.5,"",0,4.41682078043624,2.16579365314306,2012,-4.28209498657226,-290.769549181238,-7.7066227186858
8673,2008.5,1,36.26,9.81,36.26 9.81,11408,515.38,Mediterranean,Unmanaged,Evergreen Forest,Evergreen,18.8,403,IRGA,"",Mature,496.4,36.26_9.81,None,5.93833333333333,,36.26,37.4,Evergreen Forest,0,18.8527592976888,4.5766472445531,2008,0.862071680094405,,6.72931579856676
8674,2008.5,1,36.22,9.78,36.22 9.78,11408,615.24,Mediterranean,Unmanaged,Evergreen Forest,Evergreen,18.8,403,IRGA,"",Mature,872.35,36.22_9.78,None,5.93833333333333,,36.22,47.2,Evergreen Forest,0,17.4084233601888,3.13955410838176,2008,0.862071680094405,,5.28497986106676
8675,2007,2,35.45,127.63,35.45 127.63,11409,669,Temperate,Managed,Deciduous Forest,Deciduous,12.8,1322,IRGA,"",Aggrading,650,35.45_127.63,None,5.52566037735849,1277.21666666667,35.45,75.5,Deciduous Forest,0,10.9943405151367,6.47235660334625,2007,0.449398724119565,389.863784152099,-1.12910298398534
8676,2007,2,35.45,127.63,35.45 127.63,11409,665,Temperate,Managed,Evergreen Forest,Evergreen,12.8,1322,IRGA,"",Aggrading,723,35.45_127.63,None,5.52566037735849,1277.21666666667,35.45,75.5,Evergreen Forest,0,10.9943405151367,6.47235660334625,2007,0.449398724119565,389.863784152099,-1.12910298398534
8677,2007,2,35.45,127.63,35.45 127.63,11409,671,Temperate,Managed,Evergreen Forest,Evergreen,12.8,1322,IRGA,"",Aggrading,841,35.45_127.63,None,5.52566037735849,1277.21666666667,35.45,75.5,Evergreen Forest,0,10.9943405151367,6.47235660334625,2007,0.449398724119565,389.863784152099,-1.12910298398534
8678,2008,2,35.45,127.63,35.45 127.63,11409,669,Temperate,Managed,Deciduous Forest,Deciduous,12.8,1322,IRGA,"",Aggrading,503,35.45_127.63,None,5.52566037735849,1277.21666666667,35.45,75.5,Deciduous Forest,0,10.8397384643555,6.47235660334625,2008,0.449398724119565,389.863784152099,-1.28370503476654
8679,2008,2,35.45,127.63,35.45 127.63,11409,665,Temperate,Managed,Evergreen Forest,Evergreen,12.8,1322,IRGA,"",Aggrading,602,35.45_127.63,None,5.52566037735849,1277.21666666667,35.45,75.5,Evergreen Forest,0,10.8397384643555,6.47235660334625,2008,0.449398724119565,389.863784152099,-1.28370503476654
8680,2008,2,35.45,127.63,35.45 127.63,11409,671,Temperate,Managed,Evergreen Forest,Evergreen,12.8,1322,IRGA,"",Aggrading,648,35.45_127.63,None,5.52566037735849,1277.21666666667,35.45,75.5,Evergreen Forest,0,10.8397384643555,6.47235660334625,2008,0.449398724119565,389.863784152099,-1.28370503476654
8683,2010,1,30.27,120.16,30.27 120.16,11422,,Temperate,Unmanaged,Wetland,Deciduous,16,1273,IRGA,Exclusion,Aggrading,1768.2,30.27_120.16,None,6.31363636363636,,30.27,,Wetland,0,17.3306111653646,5.54999999983997,2010,1.23737471039744,,5.20716766624257
8684,2010,1,30.27,120.16,30.27 120.16,11422,,Temperate,Unmanaged,Wetland,Deciduous,16,1273,IRGA,Exclusion,Aggrading,1426.08,30.27_120.16,None,6.31363636363636,,30.27,,Wetland,0,17.3306111653646,5.54999999983997,2010,1.23737471039744,,5.20716766624257
8685,2010,1,30.27,120.16,30.27 120.16,11422,,Temperate,Unmanaged,Wetland,Deciduous,16,1273,IRGA,Exclusion,Aggrading,626.04,30.27_120.16,None,6.31363636363636,,30.27,,Wetland,0,17.3306111653646,5.54999999983997,2010,1.23737471039744,,5.20716766624257
8714,2012.5,1,37.878,114.263,37.878 114.263,11473,593.5,"",Managed,Deciduous Forest,Deciduous,13,560,IRGA,"",Mature,623.7,37.878_114.263,None,5.12818181818182,541.166666666667,37.878,21.8,Deciduous Forest,0,13.1362218221029,4.77816000135737,2012,0.0519201649428949,-346.186215847904,1.01277832298086
8715,2012.5,1,37.878,114.263,37.878 114.263,11473,593.5,"",Managed,Deciduous Forest,Deciduous,13,560,IRGA,"",Mature,619.92,37.878_114.263,None,5.12818181818182,541.166666666667,37.878,21.8,Deciduous Forest,0,13.1362218221029,4.77816000135737,2012,0.0519201649428949,-346.186215847904,1.01277832298086
8716,2012.5,1,37.878,114.263,37.878 114.263,11473,593.5,"",Managed,Deciduous Forest,Deciduous,13,560,IRGA,"",Mature,557.55,37.878_114.263,None,5.12818181818182,541.166666666667,37.878,21.8,Deciduous Forest,0,13.1362218221029,4.77816000135737,2012,0.0519201649428949,-346.186215847904,1.01277832298086
8717,2012.5,1,37.878,114.263,37.878 114.263,11473,593.5,"",Managed,Deciduous Forest,Deciduous,13,560,IRGA,"",Mature,585.9,37.878_114.263,None,5.12818181818182,541.166666666667,37.878,21.8,Deciduous Forest,0,13.1362218221029,4.77816000135737,2012,0.0519201649428949,-346.186215847904,1.01277832298086
8718,2012.5,1,37.878,114.263,37.878 114.263,11473,593.5,"",Managed,Grassland,Deciduous,13,560,IRGA,"",Mature,495.18,37.878_114.263,None,5.12818181818182,541.166666666667,37.878,21.8,Grassland,0,13.1362218221029,4.77816000135737,2012,0.0519201649428949,-346.186215847904,1.01277832298086
8720,2010,2,29.23,-103.17,29.23 -103.17,11474,,Mediterranean,Natural,Desert,Deciduous,19.4,342,IRGA,"","",249.48,29.23_-103.17,None,5.99416666666667,256.583333333333,29.23,13.1,Desert,0,,,,0.917905013427745,-630.769549181238,
8722,2012.5,1,32.399,-84.871083,32.399 -84.871083,11477,,Subtropical,Managed,Evergreen Forest,Evergreen,18.7,1180,IRGA,"",Aggrading,1255.6,32.399_-84.871083,None,18.5908333333333,,32.399,45,Evergreen Forest,0,,,,13.5145716800944,,
8723,2012.5,1,32.372,-84.777,32.372 -84.777,11477,,Subtropical,Managed,Evergreen Forest,Evergreen,18.7,1180,IRGA,"",Aggrading,1427.15,32.372_-84.777,None,18.5908333333333,,32.372,47.6,Evergreen Forest,0,,,,13.5145716800944,,
8724,2012.5,1,32.389,-84.7925,32.389 -84.7925,11477,,Subtropical,Managed,Evergreen Forest,Evergreen,18.7,1180,IRGA,"",Mature,1251.95,32.389_-84.7925,None,18.5908333333333,795.727272727273,32.389,45.4,Evergreen Forest,0,,,,13.5145716800944,-91.6256097872977,
8725,2012.5,1,32.366,-84.7852,32.366 -84.7852,11477,,Subtropical,Managed,Evergreen Forest,Evergreen,18.7,1180,IRGA,"",Mature,1299.4,32.366_-84.7852,None,5.3375,,32.366,45.2,Evergreen Forest,0,,,,0.261238346761076,,
